TO_DATE(_CREATED),_ID,EVENT_ID,DESTINATION_REPOSITORY,USER,DEPLOY,ERROR,ERROR_CODE
2023-10-16,8887139597912169,EditInGithubCodespacesError,https://github.com/eargym-dev/eargym_data_analysis_pipeline,39030693-26d9-40b0-979c-1e3dc9891fc5,FALSE,Internal server error: Failed to create dev container. Please retry and contact support if it happens again,
2023-10-16,8886984399748636,CreateFromTemplateError,https://github.com/tien89talkenvi/tientalkenvi,dc2568ae-27a0-4187-ae64-763f3482dd89,TRUE,Internal server error. Please retry and contact support if it happens again,500
2023-10-16,9515172299489344,CreateFromTemplateError,https://github.com/sfc-gh-afafore/ayo-test,688edcbd-d702-4f90-9190-4fdbd7a8bd53,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8888519726302199,EditInGithubCodespacesError,https://github.com/truongthinhnguyen03/easynutrition,e844118b-835e-446c-81d5-0b0dcecb7208,FALSE,Internal server error: Failed to create dev container. Please retry and contact support if it happens again,
2023-10-16,8887601833943417,EditInGithubCodespacesError,https://github.com/sergioeval/personal_finance_app,72be21fc-600e-4fbc-82fe-aa51e0cddead,FALSE,Internal server error: Failed to create dev container. Please retry and contact support if it happens again,
2023-10-16,8886156325133195,EditInGithubCodespacesError,https://github.com/eargym-dev/eargym_data_analysis_pipeline,39030693-26d9-40b0-979c-1e3dc9891fc5,FALSE,Internal server error: Failed to create dev container. Please retry and contact support if it happens again,
2023-10-16,8888257377115258,CreateFromTemplateError,https://github.com/sfc-gh-afafore/ayo-test,688edcbd-d702-4f90-9190-4fdbd7a8bd53,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,9515389371801216,CreateFromTemplateError,https://github.com/brunocesarangst/stuffs,985b0a72-ff2d-4072-a667-e6f5e7d97e4a,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8889473292316034,CreateFromTemplateError,https://github.com/sfc-gh-afafore/ayo-test,688edcbd-d702-4f90-9190-4fdbd7a8bd53,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8888135675194146,EditInGithubCodespacesError,https://github.com/eargym-dev/eargym_data_analysis_pipeline,39030693-26d9-40b0-979c-1e3dc9891fc5,FALSE,Internal server error: Failed to create dev container. Please retry and contact support if it happens again,
2023-10-16,8886123037624671,CreateFromTemplateError,https://github.com/jonzz02/test-streamlit,11c8e713-2984-495e-9fc7-7c1b167a032d,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8886054718459555,CreateFromTemplateError,https://github.com/jonzz02/test-streamlit,11c8e713-2984-495e-9fc7-7c1b167a032d,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8885788290780522,CreateFromTemplateError,https://github.com/jonzz02/hello-streamlit,11c8e713-2984-495e-9fc7-7c1b167a032d,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,9514188499801106,CreateFromTemplateError,https://github.com/jonzz02/test-streamlit,11c8e713-2984-495e-9fc7-7c1b167a032d,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,9513903253300784,CreateFromTemplateError,https://github.com/ayush005-wq/breast-cancer-detection,c02d373f-2976-41ba-889e-d373c56779f0,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,9512987895096651,EditInGithubCodespacesError,https://github.com/offerfit/langfit,6e6dbc69-1620-4c0b-bcf0-7d9dc441a30d,FALSE,Oops! Could not create Dev Container File. Changes must be made through a pull request!,
2023-10-16,8885508211824489,CreateFromTemplateError,https://github.com/nageshreddym/hello,84d2969e-fd11-4b6b-854c-1f6ff5b439b0,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8885638421037114,CreateFromTemplateError,https://github.com/nageshreddym/hello,84d2969e-fd11-4b6b-854c-1f6ff5b439b0,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8885727171204474,CreateFromTemplateError,https://github.com/ayush005-wq/breast-cancer-detection-01,c02d373f-2976-41ba-889e-d373c56779f0,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8886463323052801,CreateFromTemplateError,https://github.com/ayush005-wq/breast-cancer-detection,c02d373f-2976-41ba-889e-d373c56779f0,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8885851222956276,CreateFromTemplateError,https://github.com/ayush005-wq/breast-cancer-detection,c02d373f-2976-41ba-889e-d373c56779f0,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8885640923488567,CreateFromForkError,https://github.com/vamshirdy9/mock-graph-data-generator,5f241c67-e526-4393-a153-de8ef3636063,TRUE,"Unable to find mock_generators/app.py at vamshirdy9/mock-graph-data-generator branch ""cloud"".",2ST 
